FTL,CTL,FTF,FTV_S,CLF,CLV_S,FTT,CRTT
99.874494358445,100.687279644149,5.04130289661887,5.0093393488005,0.0115828036453047,-0.0336987554864641,-19.9197525570939,-19.964064719345
99.0384552896871,100.861292023258,4.9548886129479,5.23571278190029,-0.0564564793447878,-0.141131119040425,-19.8202721901057,-20.0903570447222
98.8480172010257,99.2909852399672,4.87263199822393,4.87187649886703,0.0840062812901018,0.19070944154247,-20.1772816272848,-20.2102227855671
99.3148213807154,98.5536558181367,4.86924793685417,5.11240294587094,-0.0437458568529239,0.0971216528068148,-19.8997833192197,-19.9869479562554
99.3224299067706,98.9063669482367,4.90029491818283,4.92312404502449,0.133523205558473,-0.0166971234539803,-20.1492939178327,-19.9471264888738
97.7249701085981,99.0737118878077,5.05082730706429,5.11979059921018,-0.104964180991684,-0.0945267839545984,-19.9915859471554,-20.1027942387919
97.7739242705966,99.3662863190768,4.85036332955287,5.14193576268538,0.135551079961675,0.00192445421288359,-19.909253360791,-20.1755322309895
95.9265899949525,98.8156485749029,4.89781893258705,4.99576237033222,0.0265885388119771,0.107824842551962,-20.1025507683614,-20.2096771759261
96.1984221548821,99.3962737525801,4.98543436041382,4.98453715403572,0.0367997771379189,0.0250155748495294,-20.2720953588991,-19.8680119736077
96.2936118014997,100.216531437539,4.76895001301555,5.02856243139754,-0.105398908694286,0.0586142904654401,-19.9011295710312,-19.9366868278298
95.0594982219053,100.5750755785,4.92955696427963,5.18287036448202,0.0314784720754646,-0.007176164546582,-20.2392614973757,-19.9025757455234
94.2347808465928,100.04665428886,5.20153940491617,4.89275742124197,0.178463879637017,0.0474228978812615,-19.9068666447536,-20.1067426896792
93.1534223977995,100.573390754689,5.01866453662947,5.07726618787462,0.0941281340972142,-0.0516493105599087,-20.0817366323709,-19.9258990815202
94.7084652862346,99.1831071462378,5.05251796766578,4.93401000142671,-0.0395725438133963,-0.26034316546962,-20.0180856822651,-20.1161692723884
93.1464219604838,99.4370006373896,5.14153256364661,5.02750975594575,0.0718357968351237,-0.000624649025511178,-20.0997548511055,-20.1043546378367
93.0399878351535,99.6464044534694,4.70470798455848,4.94570173211249,-0.0648749301206156,-0.166525591843586,-19.8743014613886,-20.0314347099887
93.1551896598313,99.2511623588224,4.88581568079844,4.92724165391422,-0.0177873494824908,0.292013069316164,-20.1717454505585,-20.0085375437765
91.3868851513336,99.6679103150158,4.79563227395628,4.81547376778283,0.110340746447565,0.083301896931219,-20.0104350541174,-20.105917312813
90.4343112496702,99.8527652652203,5.16597682590917,5.14449390521467,0.00447167346748148,0.0372822594499567,-19.6773450141598,-19.9551483086939
90.4473036208186,98.9467046908919,4.92198070941402,4.88806650739518,0.0867397254353571,-0.0393815869201111,-20.056171018372,-19.9965216436372
88.8455950304025,101.697723894065,4.99457594372315,5.08662605705353,-0.0396251741784021,0.134823849502407,-20.0472704622632,-19.9958092222041
88.827672702648,101.239528307686,4.9752299988063,4.95595804535236,-0.0539126939025149,0.0102377652452814,-19.8178934595005,-19.8248035040261
89.1066511751532,101.268714677009,4.94085227061434,5.05248969405361,0.131821708937941,0.157139486026178,-19.8029636808752,-20.1492030049721
88.3761932060847,100.835504860813,4.99258751003254,5.04518960479738,-0.0519118696564539,-0.0237102402180627,-20.1439286987156,-19.9307092443635
89.1725835102429,99.2509447192996,5.09104463477219,4.87764487947193,-0.000721436008487079,-0.0359963035503217,-19.989288875559,-19.9850541621498
88.0331647887586,100.378808427715,4.97920601184082,4.98588822778515,0.047634316399069,0.0655449546798808,-19.9374037454575,-20.0737766051723
87.115672403505,100.109932806795,4.98129947863569,4.88324664982072,-0.0314190508132224,0.0961654244666386,-20.0436907060561,-20.0923359368308
86.8015964990713,100.462035785664,4.86248714356705,4.92694410549761,-0.0920126277168665,-0.0331281793446771,-20.0661864435704,-20.1820988151457
86.2192854460593,101.492271834402,5.09176973040307,5.01762387472245,-0.0907046207247694,0.116291211078189,-20.1896304293482,-20.1158373315134
85.6805668663854,99.4549524077571,5.26646346707718,4.93027463160921,-0.152926408145739,0.00247557829652495,-19.9588889304193,-20.2063410280995
84.974329238667,100.99586773007,4.93011185417328,4.89445953863199,-0.0183242411009793,-0.0233383012565522,-19.8670144538188,-20.0296773278781
83.8787753006103,100.525272944805,5.0608656844594,4.80481147568016,-0.0472604745434802,-0.0427135482519996,-19.9567247353638,-19.9717358029202
84.536759297707,100.471624475259,5.21917545123121,4.96824517509516,-0.044257607776775,0.087434575273807,-19.9606423855203,-19.9698574898877
83.6681846712861,99.8604054117848,5.14321597412477,5.14285329045626,0.0131667426190298,0.115727435838835,-19.7598714456952,-20.0694853096212
82.220339425475,98.7895901621432,5.04903910898985,5.13406325400902,0.0198796472112633,0.108367760074443,-20.0633530866568,-20.0204920243369
82.0014744639633,99.6040844143509,5.15394522212866,4.97777344766179,0.0410696403185886,-0.00398452228089564,-20.1277531419691,-20.0376119184262
81.7981976298623,99.1666909516479,4.81140452798072,5.04524717403497,-0.241366375919979,-0.0252208619017696,-20.0026157564574,-19.9047719919131
80.8672918696039,99.6668611967129,5.0084718929303,4.97853429870904,-0.0896314713835374,0.109865163907623,-20.1681408357778,-20.0205054320697
81.1452476111865,101.653817394106,5.17273526568814,4.9339043436802,0.0234050950896071,-0.0372193151270921,-20.0600531159156,-20.0185983737587
80.5615132956505,98.551646282553,4.9096861460957,5.02698976879039,0.161067290248439,-0.0712360205672039,-19.8122925013631,-19.973962191463
79.2833714942379,99.3446902140195,4.880669442509,4.9733759656142,0.105728299020449,-0.0991885689226128,-20.0890036871258,-19.9647848215429
80.774302297047,100.880260517921,4.91204979755021,5.06977062869457,0.00858943817465786,0.121048513999606,-20.2633684608073,-20.344406991905
77.6165173952511,98.85071475213,4.91101343232124,5.08501178884519,-0.0860149267354984,0.121971022677202,-20.1338748344541,-20.1837767573353
78.1781685620304,101.099452257458,5.02530821829371,4.97320780151963,0.101040757506971,-0.00094769188356087,-20.1665504760876,-19.999761253641
78.5771376152056,100.628713632708,4.95385117051255,4.93540172641837,0.0254122080961721,-0.0292362914901153,-19.9677411187396,-19.9046245442863
78.6583455237623,100.971832709013,5.03220560954781,4.8823398776832,0.109254561370943,0.0599505236765754,-20.0030237622587,-20.0713974670847
76.2746106154936,101.521359900442,4.95309664569379,5.04318805464374,-0.00276125512033946,-0.0595819955915959,-20.0029373400023,-19.975732760094
76.0791106589071,100.836202869215,5.06174848449186,5.03154764760654,-0.0400491181340913,-0.037078823598231,-19.9268512836197,-20.1480610715849
77.2359766048189,98.2677949531688,4.94884926549115,5.04889058973424,0.0274971923472844,-0.0130498128320105,-19.8301584580136,-20.22483613491
75.7419606016487,100.072223591238,5.03526083330005,5.16342124498545,-0.0287429699539453,-0.0450562251857652,-20.099586387882,-19.9899810816955
74.3422212437069,100.786192386976,5.04802912836163,5.09627013553017,0.215198487958739,-0.0705048340317325,-19.8770537113548,-19.9197698250361
74.6970223989886,97.3095253865582,4.86614881229785,4.94241432037327,-0.0203069733676079,0.135998697078872,-19.9361956392399,-20.0682613571178
72.9058089765405,99.3469522745474,5.07656928558715,5.05347649273961,-0.0502468737762306,0.157024413277876,-20.0690013035823,-20.0210707137679
72.415558285958,99.8767548819014,5.02922400819638,5.06345613631956,-0.119995671939268,-0.21519875296506,-19.9143820471737,-20.0459364057557
73.4033989595624,99.949984641354,5.11857993366296,5.08170182399292,0.0085867263358551,0.0399123785574517,-19.8119856893052,-19.9651810604848
71.2281904177619,101.169502930624,5.10575539114936,4.99903255159719,-0.172937535085351,-0.0353294964643792,-19.7793051937409,-19.9665456579002
71.7344146956443,99.5874559400426,5.18520757980023,5.08777907984781,0.148646285795384,-0.166326386784932,-20.1142829033968,-20.1019276334502
